"lower_95","upper_95","point_val","gensampsize","true_val","regcoeff"
0.0610322000113588,0.889859294845432,0.475445747428396,10,0.3,"Gluc_Chol"
-7.1760508343486,3.62774608393357,-1.77415237520752,10,0,"Gluc_BMI"
-0.248959276964497,2.97156489001935,1.36130280652743,10,0,"Gluc_BP"
-0.0650287693507689,0.226408678897053,0.0806899547731421,25,0.3,"Gluc_Chol"
-0.354536528891462,1.94561343306156,0.79553845208505,25,0,"Gluc_BMI"
-0.422835964228927,0.501655655307233,0.0394098455391528,25,0,"Gluc_BP"
0.124999085910796,0.515670821806697,0.320334953858747,60,0.3,"Gluc_Chol"
-0.939553085537372,2.97232871130562,1.01638781288412,60,0,"Gluc_BMI"
-0.0174400447420884,0.788245695158131,0.385402825208021,60,0,"Gluc_BP"
0.26005286820663,0.425893295370721,0.342973081788675,147,0.3,"Gluc_Chol"
-0.0226075537617598,1.32277033054498,0.650081388391613,147,0,"Gluc_BMI"
-0.300133540538387,0.132037720453118,-0.0840479100426342,147,0,"Gluc_BP"
0.172873299219519,0.303639223180361,0.23825626119994,360,0.3,"Gluc_Chol"
-0.803857407380597,0.3213067837009,-0.241275311839848,360,0,"Gluc_BMI"
-0.339345621476467,-0.00698336969476546,-0.173164495585616,360,0,"Gluc_BP"
0.305182798652145,0.378766410657537,0.341974604654841,880,0.3,"Gluc_Chol"
-0.589500985544824,0.0153879969157403,-0.287056494314542,880,0,"Gluc_BMI"
-0.0101754319488749,0.204087378288498,0.0969559731698113,880,0,"Gluc_BP"
0.300470679717599,0.350692773868879,0.325581726793239,2155,0.3,"Gluc_Chol"
-0.307747688830631,0.160580296831096,-0.0735836959997673,2155,0,"Gluc_BMI"
-0.0475357668036969,0.0763846773793257,0.0144244552878144,2155,0,"Gluc_BP"
0.288260435409987,0.318663686707378,0.303462061058682,5275,0.3,"Gluc_Chol"
-0.276757859424032,0.00171336149461793,-0.137522248964707,5275,0,"Gluc_BMI"
-0.0305588320930304,0.0595055874881988,0.0144733776975842,5275,0,"Gluc_BP"
0.305342406864769,0.324696676940034,0.315019541902401,12916,0.3,"Gluc_Chol"
-0.111160038588704,0.0636660479507267,-0.0237469953189887,12916,0,"Gluc_BMI"
-0.0481015012067667,0.00846815407565433,-0.0198166735655562,12916,0,"Gluc_BP"
0.322352414306256,0.335005303705503,0.328678859005879,31623,0.3,"Gluc_Chol"
0.0215691276877741,0.138311112792575,0.0799401202401746,31623,0,"Gluc_BMI"
-0.0101109037454532,0.0261240261557505,0.00800656120514866,31623,0,"Gluc_BP"
-0.649146782679484,0.798955956065579,0.0749045866930477,10,0.3,"Gluc_Chol"
-3.06288213760368,12.6056621614492,4.77139001192278,10,0,"Gluc_BMI"
-2.65906007648495,1.78504477884563,-0.437007648819659,10,0,"Gluc_BP"
0.374585452909318,0.879091188094334,0.626838320501826,25,0.3,"Gluc_Chol"
-0.203276318858223,2.74362155098491,1.27017261606334,25,0,"Gluc_BMI"
-1.24923263790032,0.103602316981517,-0.5728151604594,25,0,"Gluc_BP"
-0.0304951771790605,0.230168575486056,0.0998366991534976,60,0.3,"Gluc_Chol"
-2.11935023749538,0.705168526739469,-0.707090855377958,60,0,"Gluc_BMI"
0.279407442936583,1.03311689937834,0.65626217115746,60,0,"Gluc_BP"
0.335394469921468,0.513356077819443,0.424375273870456,147,0.3,"Gluc_Chol"
-0.605049920289746,1.01875181904885,0.206850949379551,147,0,"Gluc_BMI"
-0.139003779818056,0.295060421155569,0.0780283206687565,147,0,"Gluc_BP"
0.255326090685913,0.383131975282125,0.319229032984019,360,0.3,"Gluc_Chol"
0.330757950928651,1.7322143440448,1.03148614748673,360,0,"Gluc_BMI"
-0.10720574033012,0.211900379799982,0.0523473197349313,360,0,"Gluc_BP"
0.283972733713655,0.354130579574554,0.319051656644105,880,0.3,"Gluc_Chol"
-0.793307127504482,-0.154430505543427,-0.473868816523954,880,0,"Gluc_BMI"
-0.179267852479774,0.0284784617185975,-0.0753946953805884,880,0,"Gluc_BP"
0.204107575258967,0.249745165375715,0.226926370317341,2155,0.3,"Gluc_Chol"
-0.102577190631998,0.342025114488855,0.119723961928429,2155,0,"Gluc_BMI"
-0.119684095892568,0.00725923576970004,-0.0562124300614341,2155,0,"Gluc_BP"
0.381475821241228,0.423227188393282,0.402351504817255,5275,0.3,"Gluc_Chol"
-0.141351106727022,0.13845160501756,-0.00144975085473084,5275,0,"Gluc_BMI"
-0.00971877108596382,0.077073807159315,0.0336775180366756,5275,0,"Gluc_BP"
0.323346269239937,0.344424122003993,0.333885195621965,12916,0.3,"Gluc_Chol"
0.142367360906858,0.321363713762597,0.231865537334728,12916,0,"Gluc_BMI"
-0.0455946823214897,0.00837835538669678,-0.0186081634673965,12916,0,"Gluc_BP"
0.33074031271839,0.343924616258245,0.337332464488317,31623,0.3,"Gluc_Chol"
-0.0619612134611717,0.0536815606806173,-0.00413982639027718,31623,0,"Gluc_BMI"
0.0024705101209304,0.0380372080973094,0.0202538591091199,31623,0,"Gluc_BP"
-1.05025335285657,1.6574519527381,0.303599299940764,10,0.3,"Gluc_Chol"
-5.47235615963083,0.68257005993647,-2.39489304984718,10,0,"Gluc_BMI"
-2.45413972047945,3.00135595011241,0.273608114816478,10,0,"Gluc_BP"
0.21987121315409,0.541276018359875,0.380573615756982,25,0.3,"Gluc_Chol"
-0.57570101822646,3.76117082269726,1.5927349022354,25,0,"Gluc_BMI"
-0.892039559292029,0.0798638639429237,-0.406087847674553,25,0,"Gluc_BP"
0.123507377959441,0.406990730421371,0.265249054190406,60,0.3,"Gluc_Chol"
-0.841773517944841,2.02330222989179,0.590764355973475,60,0,"Gluc_BMI"
-0.472411824841841,0.500557205608216,0.0140726903831879,60,0,"Gluc_BP"
0.201200876846561,0.390899043413476,0.296049960130018,147,0.3,"Gluc_Chol"
-1.30342473861247,0.264564781901437,-0.519429978355519,147,0,"Gluc_BMI"
-0.181772075269106,0.270398424121848,0.0443131744263711,147,0,"Gluc_BP"
0.361259537181126,0.474788630048148,0.418024083614637,360,0.3,"Gluc_Chol"
-0.338057409923693,0.638616032186413,0.15027931113136,360,0,"Gluc_BMI"
-0.0450072472943598,0.258150567424581,0.10657166006511,360,0,"Gluc_BP"
0.265079452907446,0.330352735411466,0.297716094159456,880,0.3,"Gluc_Chol"
-0.321237355923791,0.269623597436437,-0.0258068792436767,880,0,"Gluc_BMI"
-0.215975688064753,-0.0441688607971869,-0.13007227443097,880,0,"Gluc_BP"
0.317261116076356,0.366669833844935,0.341965474960645,2155,0.3,"Gluc_Chol"
-0.472412377459658,-0.0437097522188534,-0.258061064839256,2155,0,"Gluc_BMI"
-0.150307547243341,-0.0104385588785724,-0.0803730530609568,2155,0,"Gluc_BP"
0.328510497349345,0.359749892740112,0.344130195044729,5275,0.3,"Gluc_Chol"
0.139854659497551,0.461095476472702,0.300475067985127,5275,0,"Gluc_BMI"
-0.0478507439493559,0.0348050862348488,-0.00652282885725352,5275,0,"Gluc_BP"
0.319369372459309,0.339785820513522,0.329577596486415,12916,0.3,"Gluc_Chol"
-0.13530229975097,0.0478356736371482,-0.0437333130569108,12916,0,"Gluc_BMI"
-0.00532246764651376,0.0496160345569985,0.0221467834552424,12916,0,"Gluc_BP"
0.304599998793526,0.317076054756363,0.310838026774944,31623,0.3,"Gluc_Chol"
-0.0112136837894589,0.100208674749885,0.0444974954802131,31623,0,"Gluc_BMI"
-0.00624138066653155,0.0289453851625857,0.0113520022480271,31623,0,"Gluc_BP"
0.0158340056356562,0.699621731154587,0.357727868395122,10,0.3,"Gluc_Chol"
-5.13214993606455,0.416197338174603,-2.35797629894497,10,0,"Gluc_BMI"
-0.899729854365608,1.09954128846813,0.0999057170512629,10,0,"Gluc_BP"
0.16616493901857,0.575845699471967,0.371005319245269,25,0.3,"Gluc_Chol"
-5.1208413603282,0.611972210887661,-2.25443457472027,25,0,"Gluc_BMI"
-1.2263615150721,0.900799535795702,-0.162780989638201,25,0,"Gluc_BP"
0.199285300342952,0.494239101325952,0.346762200834452,60,0.3,"Gluc_Chol"
-3.41341123532775,-0.289834437553127,-1.85162283644044,60,0,"Gluc_BMI"
-0.460522336155928,0.349318517979082,-0.0556019090884232,60,0,"Gluc_BP"
0.257805115543038,0.441416106871829,0.349610611207434,147,0.3,"Gluc_Chol"
-1.2877614964799,0.803359330876272,-0.242201082801816,147,0,"Gluc_BMI"
-0.372536184860561,0.11586911261237,-0.128333536124095,147,0,"Gluc_BP"
0.252675902586146,0.370816951568086,0.311746427077116,360,0.3,"Gluc_Chol"
0.186681831898257,1.27762085570649,0.732151343802374,360,0,"Gluc_BMI"
-0.142032502651633,0.14641837513658,0.00219293624247369,360,0,"Gluc_BP"
0.329532537932685,0.409902883899019,0.369717710915852,880,0.3,"Gluc_Chol"
-0.17667703475578,0.531405702383573,0.177364333813897,880,0,"Gluc_BMI"
-0.0785741265243766,0.136631836960089,0.0290288552178564,880,0,"Gluc_BP"
0.293378335765416,0.343582617024834,0.318480476395125,2155,0.3,"Gluc_Chol"
-0.807050933843681,-0.348200280780881,-0.577625607312281,2155,0,"Gluc_BMI"
0.0738922446435581,0.208108250874429,0.141000247758994,2155,0,"Gluc_BP"
0.300946673223424,0.331789639877696,0.31636815655056,5275,0.3,"Gluc_Chol"
0.0725725155551007,0.357573201632403,0.215072858593752,5275,0,"Gluc_BMI"
-0.0294415768976497,0.0528999452157291,0.0117291841590397,5275,0,"Gluc_BP"
0.29450009485406,0.313470791177009,0.303985443015535,12916,0.3,"Gluc_Chol"
-0.103772498562971,0.0725806834517934,-0.015595907555589,12916,0,"Gluc_BMI"
-0.00286575498872911,0.0468113859270639,0.0219728154691674,12916,0,"Gluc_BP"
0.30362738367548,0.315441147275552,0.309534265475516,31623,0.3,"Gluc_Chol"
-0.114721540861366,0.00600547039906806,-0.0543580352311488,31623,0,"Gluc_BMI"
-0.00593438394645076,0.0318751904603426,0.0129704032569459,31623,0,"Gluc_BP"
-0.92480860307766,1.15648046583979,0.115835931381063,10,0.3,"Gluc_Chol"
-4.89069228786673,5.69852656139887,0.403917136766072,10,0,"Gluc_BMI"
-0.684811838690639,3.28908743750491,1.30213779940714,10,0,"Gluc_BP"
-0.102185235942513,0.386370098730636,0.142092431394061,25,0.3,"Gluc_Chol"
-3.18685748965586,0.602674120538778,-1.29209168455854,25,0,"Gluc_BMI"
0.0476763071808866,1.29935562300666,0.673515965093775,25,0,"Gluc_BP"
0.387153180387484,0.689453406941747,0.538303293664616,60,0.3,"Gluc_Chol"
-1.72209173013933,0.83922054775464,-0.441435591192346,60,0,"Gluc_BMI"
-0.611043454578202,0.162150206241607,-0.224446624168298,60,0,"Gluc_BP"
0.269369117207358,0.46912599645684,0.369247556832099,147,0.3,"Gluc_Chol"
-2.05789460411872,-0.24540771704655,-1.15165116058264,147,0,"Gluc_BMI"
-0.128075046052242,0.442137079250743,0.15703101659925,147,0,"Gluc_BP"
0.282659112273376,0.414834922304435,0.348747017288905,360,0.3,"Gluc_Chol"
-1.2046012891352,-0.0610853706420937,-0.632843329888649,360,0,"Gluc_BMI"
0.123616158110464,0.476404896199885,0.300010527155175,360,0,"Gluc_BP"
0.25183689241146,0.326857029922342,0.289346961166901,880,0.3,"Gluc_Chol"
-0.652913223134637,-0.0466854119300577,-0.349799317532347,880,0,"Gluc_BMI"
-0.13939574426383,0.046827653523331,-0.0462840453702497,880,0,"Gluc_BP"
0.32272706650846,0.368986500619329,0.345856783563894,2155,0.3,"Gluc_Chol"
-0.317278406891372,0.137701377288812,-0.0897885148012799,2155,0,"Gluc_BMI"
-0.0652142846907045,0.0583480344075334,-0.00343312514158554,2155,0,"Gluc_BP"
0.28836502558008,0.317266901760464,0.302815963670272,5275,0.3,"Gluc_Chol"
-0.18040376463885,0.0902534208622069,-0.0450751718883215,5275,0,"Gluc_BMI"
-0.0371367477712088,0.0431993622049615,0.00303130721687637,5275,0,"Gluc_BP"
0.31972024609039,0.338093359649286,0.328906802869838,12916,0.3,"Gluc_Chol"
-0.112133041374032,0.0572245619042531,-0.0274542397348894,12916,0,"Gluc_BMI"
-0.0214332614683804,0.0270452941228234,0.00280601632722148,12916,0,"Gluc_BP"
0.316998930831526,0.329821708064488,0.323410319448007,31623,0.3,"Gluc_Chol"
-0.0325926545182396,0.095550972687308,0.0314791590845342,31623,0,"Gluc_BMI"
-0.00484465705529213,0.029522313091202,0.0123388280179549,31623,0,"Gluc_BP"
0.0537066419406746,0.869680926859943,0.461693784400309,10,0.3,"Gluc_Chol"
-1.05951723953106,6.38541159198168,2.66294717622531,10,0,"Gluc_BMI"
-1.95688255768883,-0.317837814896039,-1.13736018629244,10,0,"Gluc_BP"
-0.00227297235094953,0.357075002795786,0.177401015222418,25,0.3,"Gluc_Chol"
0.135697897511952,3.89495536106217,2.01532662928706,25,0,"Gluc_BMI"
-0.903012021903982,0.337894092300118,-0.282558964801932,25,0,"Gluc_BP"
0.198925478390678,0.452648191468593,0.325786834929635,60,0.3,"Gluc_Chol"
-2.01202539191753,0.791208178883218,-0.610408606517155,60,0,"Gluc_BMI"
-0.580950931598126,0.128434038416979,-0.226258446590574,60,0,"Gluc_BP"
0.266441345554788,0.446704500184271,0.35657292286953,147,0.3,"Gluc_Chol"
0.410997797049175,1.87138238009569,1.14119008857243,147,0,"Gluc_BMI"
-0.179128496355989,0.372788978481367,0.096830241062689,147,0,"Gluc_BP"
0.233655723649325,0.364882034196634,0.299268878922979,360,0.3,"Gluc_Chol"
-0.076751030603844,1.12071358478572,0.521981277090937,360,0,"Gluc_BMI"
0.122245095877036,0.471582708338785,0.29691390210791,360,0,"Gluc_BP"
0.315289508020638,0.386464049953748,0.350876778987193,880,0.3,"Gluc_Chol"
-0.433545333329506,0.257902968702247,-0.0878211823136295,880,0,"Gluc_BMI"
-0.0381942463116329,0.156751566721907,0.0592786602051372,880,0,"Gluc_BP"
0.346235739863104,0.39317733306187,0.369706536462487,2155,0.3,"Gluc_Chol"
-0.455235411365323,-0.0433435059708314,-0.249289458668077,2155,0,"Gluc_BMI"
-0.0237832241737594,0.101091760703002,0.0386542682646215,2155,0,"Gluc_BP"
0.268723499275321,0.29616287837734,0.282443188826331,5275,0.3,"Gluc_Chol"
-0.0540238528887789,0.230445830855755,0.0882109889834879,5275,0,"Gluc_BMI"
-0.0219439151326612,0.0530824838724301,0.0155692843698845,5275,0,"Gluc_BP"
0.319384545665942,0.340387631545536,0.329886088605739,12916,0.3,"Gluc_Chol"
-0.167503414334431,0.0594510443784163,-0.0540261849780073,12916,0,"Gluc_BMI"
-0.0075647082136606,0.0508662418429454,0.0216507668146424,12916,0,"Gluc_BP"
0.299140425487676,0.311089359030669,0.305114892259172,31623,0.3,"Gluc_Chol"
-0.0220735350842018,0.0930658450109261,0.0354961549633621,31623,0,"Gluc_BMI"
-0.0122380823835991,0.023116720533341,0.00543931907487093,31623,0,"Gluc_BP"
-0.309008229639064,0.181755682044345,-0.0636262737973597,10,0.3,"Gluc_Chol"
-1.73696510736088,1.18150845963798,-0.277728323861453,10,0,"Gluc_BMI"
-1.09449217397707,0.12743234905319,-0.483529912461939,10,0,"Gluc_BP"
0.293579770659332,0.712569886265263,0.503074828462298,25,0.3,"Gluc_Chol"
0.581069757161857,4.36045045093081,2.47076010404633,25,0,"Gluc_BMI"
-0.635659162975548,0.391366057169805,-0.122146552902871,25,0,"Gluc_BP"
0.343886581026172,0.580861000510727,0.462373790768449,60,0.3,"Gluc_Chol"
-1.79984709404486,1.03679696218725,-0.381525065928804,60,0,"Gluc_BMI"
-0.0130777623881141,0.743352364620628,0.365137301116257,60,0,"Gluc_BP"
0.21596980541561,0.398614995991803,0.307292400703707,147,0.3,"Gluc_Chol"
-1.10259021145137,0.784051609638177,-0.159269300906597,147,0,"Gluc_BMI"
-0.314427246308926,0.238797691848401,-0.0378147772302628,147,0,"Gluc_BP"
0.279858553629179,0.401380487760794,0.340619520694986,360,0.3,"Gluc_Chol"
-0.0827629008729286,1.20601259918044,0.561624849153755,360,0,"Gluc_BMI"
0.149687757138502,0.542353736541453,0.346020746839978,360,0,"Gluc_BP"
0.239274294038307,0.310226338728285,0.274750316383296,880,0.3,"Gluc_Chol"
-0.287018363668888,0.373361435231956,0.0431715357815342,880,0,"Gluc_BMI"
-0.139295252246087,0.0499169037747714,-0.0446891742356576,880,0,"Gluc_BP"
0.26800508283751,0.313295512310801,0.290650297574156,2155,0.3,"Gluc_Chol"
-0.451874379664515,0.00946800407207946,-0.221203187796218,2155,0,"Gluc_BMI"
-0.020200186562488,0.100743868514038,0.0402718409757749,2155,0,"Gluc_BP"
0.302883666332617,0.331516438297594,0.317200052315105,5275,0.3,"Gluc_Chol"
-0.101698765463855,0.186128936072899,0.042215085304522,5275,0,"Gluc_BMI"
0.0522186343979235,0.130417152211968,0.0913178933049455,5275,0,"Gluc_BP"
0.336056109963876,0.356970726952914,0.346513418458395,12916,0.3,"Gluc_Chol"
-0.163321570749464,0.00637216392591021,-0.078474703411777,12916,0,"Gluc_BMI"
-0.0084783388284647,0.0426816999276349,0.0171016805495851,12916,0,"Gluc_BP"
0.310787785390183,0.323327493400087,0.317057639395135,31623,0.3,"Gluc_Chol"
0.058737511838022,0.169474669965341,0.114106090901681,31623,0,"Gluc_BMI"
-0.028648161885463,0.00719852956038968,-0.0107248161625367,31623,0,"Gluc_BP"
-0.0308785064447686,1.15489216871431,0.562006831134772,10,0.3,"Gluc_Chol"
-8.69643931262698,1.59519520913111,-3.55062205174793,10,0,"Gluc_BMI"
-1.3193919882845,2.75983662906824,0.720222320391872,10,0,"Gluc_BP"
0.0115820095762928,0.437694004560799,0.224638007068546,25,0.3,"Gluc_Chol"
-2.00471062363157,1.97244069756163,-0.0161349630349732,25,0,"Gluc_BMI"
-0.751707992928512,0.671173819321024,-0.0402670868037442,25,0,"Gluc_BP"
0.280559982995065,0.525219984287786,0.402889983641425,60,0.3,"Gluc_Chol"
0.0921005177837395,2.2520526594192,1.17207658860147,60,0,"Gluc_BMI"
0.00808049778977393,0.625271761217829,0.316676129503801,60,0,"Gluc_BP"
0.0561007410953187,0.256264763622575,0.156182752358947,147,0.3,"Gluc_Chol"
-0.557316854151825,1.37708232442257,0.409882735135375,147,0,"Gluc_BMI"
-0.346091337511872,0.247124575449213,-0.0494833810313296,147,0,"Gluc_BP"
0.264634823067057,0.381549746688417,0.323092284877737,360,0.3,"Gluc_Chol"
-0.962188836100135,0.15663095639822,-0.402778939850957,360,0,"Gluc_BMI"
0.0379921722288048,0.371765430988332,0.204878801608568,360,0,"Gluc_BP"
0.183272071122222,0.271843043275026,0.227557557198624,880,0.3,"Gluc_Chol"
-0.273218582154608,0.484496289943705,0.105638853894548,880,0,"Gluc_BMI"
-0.000778152549420971,0.230242716623787,0.114732282037183,880,0,"Gluc_BP"
0.330880099692267,0.386531985270901,0.358706042481584,2155,0.3,"Gluc_Chol"
-0.408999689774028,0.0467552102696173,-0.181122239752205,2155,0,"Gluc_BMI"
-0.00447576639252489,0.137359787216302,0.0664420104118883,2155,0,"Gluc_BP"
0.291030460678531,0.320938890436238,0.305984675557384,5275,0.3,"Gluc_Chol"
-0.0623021458974358,0.198320129134653,0.0680089916186087,5275,0,"Gluc_BMI"
-0.0396070426212054,0.0436987606836712,0.00204585903123292,5275,0,"Gluc_BP"
0.284086081379916,0.302990819569159,0.293538450474537,12916,0.3,"Gluc_Chol"
-0.0506693601773082,0.130399555461658,0.0398650976421749,12916,0,"Gluc_BMI"
-0.0675479153045434,-0.014196257446554,-0.0408720863755487,12916,0,"Gluc_BP"
0.336106245156015,0.349164145433927,0.342635195294971,31623,0.3,"Gluc_Chol"
-0.107745227643007,0.0140432005343664,-0.0468510135543201,31623,0,"Gluc_BMI"
0.00999689662699093,0.0422652325998491,0.02613106461342,31623,0,"Gluc_BP"
-0.798083888314767,0.357194847345854,-0.220444520484456,10,0.3,"Gluc_Chol"
-4.14953686807307,6.82135501768285,1.33590907480489,10,0,"Gluc_BMI"
-2.4734373567971,0.909051667361862,-0.78219284471762,10,0,"Gluc_BP"
0.263358414364824,0.711992296742161,0.487675355553493,25,0.3,"Gluc_Chol"
-1.8136773715696,3.27316358266143,0.729743105545914,25,0,"Gluc_BMI"
-1.14383746636117,0.0418284070118835,-0.551004529674645,25,0,"Gluc_BP"
0.123119414987629,0.487917352681928,0.305518383834778,60,0.3,"Gluc_Chol"
-0.953351825885858,1.9563028157325,0.501475494923321,60,0,"Gluc_BMI"
-0.645411471107166,0.401108408907403,-0.122151531099882,60,0,"Gluc_BP"
0.163156920133228,0.361259127926402,0.262208024029815,147,0.3,"Gluc_Chol"
-2.67540434351596,-0.741459807797751,-1.70843207565685,147,0,"Gluc_BMI"
-0.30426121839549,0.196549189443731,-0.0538560144758796,147,0,"Gluc_BP"
0.237304595468598,0.361547558981537,0.299426077225067,360,0.3,"Gluc_Chol"
-0.0907999006676534,0.976824855434561,0.443012477383454,360,0,"Gluc_BMI"
-0.322900250948673,-4.74521367624103e-05,-0.161473851542718,360,0,"Gluc_BP"
0.332696788968787,0.408225034376793,0.37046091167279,880,0.3,"Gluc_Chol"
0.188968337874982,0.839944671740934,0.514456504807958,880,0,"Gluc_BMI"
-0.259721184951768,-0.0787927906463291,-0.169256987799048,880,0,"Gluc_BP"
0.256771716228183,0.306340479505428,0.281556097866806,2155,0.3,"Gluc_Chol"
0.15227014220368,0.607845262689909,0.380057702446794,2155,0,"Gluc_BMI"
-0.199717293934961,-0.0665404072431321,-0.133128850589047,2155,0,"Gluc_BP"
0.323242440822497,0.354780086123026,0.339011263472762,5275,0.3,"Gluc_Chol"
-0.113950170337635,0.184007645132034,0.0350287373971994,5275,0,"Gluc_BMI"
-0.0666098662994452,0.0148295655669619,-0.0258901503662416,5275,0,"Gluc_BP"
0.341591540462618,0.362182257303618,0.351886898883118,12916,0.3,"Gluc_Chol"
-0.26120233803083,-0.0773029115537234,-0.169252624792277,12916,0,"Gluc_BMI"
-0.0512519317038387,0.00174330501819695,-0.0247543133428209,12916,0,"Gluc_BP"
0.321297726641157,0.334797875730509,0.328047801185833,31623,0.3,"Gluc_Chol"
-0.0683405737727487,0.0522982899236582,-0.00802114192454528,31623,0,"Gluc_BMI"
-0.0060598660850634,0.0324512824293318,0.0131957081721342,31623,0,"Gluc_BP"
0.250996710273282,0.939151968032708,0.595074339152995,10,0.3,"Gluc_Chol"
-1.49925684054503,3.2867420400766,0.893742599765781,10,0,"Gluc_BMI"
-1.38306969616889,0.18404322462625,-0.59951323577132,10,0,"Gluc_BP"
0.181966210830812,0.622283985462002,0.402125098146407,25,0.3,"Gluc_Chol"
-2.98343469155358,2.65212485573093,-0.165654917911329,25,0,"Gluc_BMI"
-0.182845129608965,1.12474488017017,0.470949875280601,25,0,"Gluc_BP"
0.244378454499586,0.487207429698542,0.365792942099064,60,0.3,"Gluc_Chol"
0.791106965240225,2.54996656543457,1.6705367653374,60,0,"Gluc_BMI"
-0.933562951051554,-0.292962221424155,-0.613262586237855,60,0,"Gluc_BP"
0.148491225293666,0.333652000403264,0.241071612848465,147,0.3,"Gluc_Chol"
0.00556321579260188,1.64599712267366,0.825780169233133,147,0,"Gluc_BMI"
-0.455691496553837,0.0265672460437121,-0.214562125255062,147,0,"Gluc_BP"
0.261452468151385,0.400204376655835,0.33082842240361,360,0.3,"Gluc_Chol"
-0.777864827065798,0.576677717613027,-0.100593554726385,360,0,"Gluc_BMI"
-0.414924508419306,-0.0599043308174422,-0.237414419618374,360,0,"Gluc_BP"
0.230007590497767,0.308259046698017,0.269133318597892,880,0.3,"Gluc_Chol"
-0.469304404141204,0.275730520431978,-0.0967869418546129,880,0,"Gluc_BMI"
0.0241832813354195,0.250166017372319,0.137174649353869,880,0,"Gluc_BP"
0.270094447994151,0.320350348218311,0.295222398106231,2155,0.3,"Gluc_Chol"
-0.186425315060566,0.251488144282306,0.0325314146108701,2155,0,"Gluc_BMI"
0.0429738619325265,0.172497791134692,0.107735826533609,2155,0,"Gluc_BP"
0.288796357062489,0.319452413477409,0.304124385269949,5275,0.3,"Gluc_Chol"
-0.0730375681747028,0.199915305622741,0.0634388687240192,5275,0,"Gluc_BMI"
-0.033436991476486,0.0493476991390662,0.0079553538312901,5275,0,"Gluc_BP"
0.324265362373034,0.344380530034794,0.334322946203914,12916,0.3,"Gluc_Chol"
-0.210131675791823,-0.0346457664256601,-0.122388721108742,12916,0,"Gluc_BMI"
-0.0163518612700222,0.0386259752683338,0.0111370569991558,12916,0,"Gluc_BP"
0.32107307196319,0.334026433416329,0.32754975268976,31623,0.3,"Gluc_Chol"
-0.105968072669971,0.0345105087351493,-0.0357287819674108,31623,0,"Gluc_BMI"
-0.035505979744724,-0.00137585186163858,-0.0184409158031813,31623,0,"Gluc_BP"
-0.41900533305109,0.228369365027722,-0.095317984011684,10,0.3,"Gluc_Chol"
-2.96265703875659,2.49626157000894,-0.233197734373825,10,0,"Gluc_BMI"
-1.33193455693505,0.59419481295261,-0.368869871991221,10,0,"Gluc_BP"
0.28469443569151,0.505475042325427,0.395084739008469,25,0.3,"Gluc_Chol"
-0.593992996320742,1.96315072913707,0.684578866408164,25,0,"Gluc_BMI"
-0.0793069517167392,0.754958614529413,0.337825831406337,25,0,"Gluc_BP"
